product_id,product_name,brand_id,brand_name,loves_count,price_usd,primary_category,secondary_category,rating,is_recommended,review_text,review_title,skin_tone,eye_color,skin_type,hair_color
P504040,Spirulina + Ashwagandha Volcanic Sea Clay Detox Masque,6749,MARA,1713,54,Skincare,Masks,5,1,I absolutely love this mask! It made my skin feel amazing. It�s not drying at all. I made my man use it to and he�s obsessed with it! He wants me to do a facial on him every week with it lol it�s that�s good!,My man approves too ??,tan,brown,dry,black
P440498,Drying Lotion,8017,Mario Badescu,57039,17,Skincare,Treatments,5,1,I love this! It really helped with me acne. I recommend this to everyone!,must have,medium,blue,dry,blonde
P440482,"Facial Spray with Aloe, Herbs and Rosewater",8017,Mario Badescu,42146,7,Skincare,Moisturizers,5,1,Love the smell and it doesn�t irritate my sensitive oily skin?.,Sweet smell and great for my sensitive skin!,mediumTan,brown,oily,black
P440503,Lip Balm,8017,Mario Badescu,32609,8,Skincare,Lip Balms & Treatments,4,1,I love it the mint and rose one are amazing but some I got have a weird sandy pieces,Must have,lightMedium,brown,combination,brown
P440483,"Facial Spray with Aloe, Cucumber and Green Tea",8017,Mario Badescu,19617,7,Skincare,Moisturizers,4,1,I�m well aware this substance doesn�t actually do anything for skincare. But I do really like using this one in the morning to wake up my face before using my ice roller. Never broken out or had any issues. Soothing to the skin,A nice mist in the morning,light,green,dry,blonde
P444967,"Mini Facial Spray with Aloe, Herbs and Rosewater",8017,Mario Badescu,32572,5,Skincare,Mini Size,4,1,my skin is so moisturized and makes me feel nice and refreshed,yass,light,blue,combination,blonde
P440484,"Facial Spray with Aloe, Chamomile and Lavender",8017,Mario Badescu,16337,7,Skincare,Moisturizers,5,1,I�ve tried all of the facial sprays and this one is my favorite. It�s the only one I actually think does anything for my skin and my makeup goes on smoother. The green spray is also nice for soothing and waking up your skin,The best of the sprays,light,green,dry,blonde
P440490,Acne Facial Cleanser,8017,Mario Badescu,13045,15,Skincare,Cleansers,3,1,"So I�ve had this on my skin care shelf for awhile, and I�ll reach for it every now and then, although it makes my skin soft it does not do much for my combination oily skin, or much for my acne.",eh,tan,brown,combination,brown
P440502,Hyaluronic Eye Cream,8017,Mario Badescu,10678,18,Skincare,Eye Care,5,1,"Honestly I don�t know why this has so many mixed and low star reviews. I have sensitive skin and I personally find that this is one of the best eye creams i have ever used, and a plus is that it�s inexpensive. It delivers what it says and more! it really rehydrated my under eyes and helped the dark spots fade. the key is to apply a finger tip, glide and lightly pat down. you shouldn�t be applying too much because the product is meant to last fairly a while. I like to switch between using it day and night along with an under eye patch when my eyes need a refresh. would recommend",The tea ??,fair,hazel,combination,black
P440486,Glycolic Acid Toner,8017,Mario Badescu,14598,18,Skincare,Cleansers,5,1,My skin loves this product. My face is smoother and clearer. It�s not too strong like others glycolic toners that I�ve tried. Definitely worth a try.,Not too harsh like others glycolic toners!,light,brown,oily,black
P440485,Enzyme Cleansing Gel,8017,Mario Badescu,6291,14,Skincare,Cleansers,5,1,"This is my go-to facial cleanser. Before purchasing, keep in mind that this is NOT a make-up removal gel. This product leaves my skin feeling fresh while cleansing the oil from the day off of my face with out stripping too much off and leaving my skin flakey (which is the issue I have with other facial cleansers). My skin is combination & ever since I began using this cleanser, my skin hasn�t been flakey anymore. I follow this by using Mario Badescu�s Witch Hazel Toner & followed by moisturizer.",Favorite Facial Cleaner,light,brown,oily,blonde
P444968,"Mini Facial Spray with Aloe, Cucumber and Green Tea",8017,Mario Badescu,16475,5,Skincare,Mini Size,5,1,"I literally love this product so much. Every time I use it,I feel so refreshed+ it�s super cheap! I don�t understand the bad reviews. However I do know that it doesn�t work for all skin types.",Amazing!,light,hazel,normal,blonde
P440489,Glycolic Foaming Cleanser,8017,Mario Badescu,8640,16,Skincare,Cleansers,5,1,"this is my new go-to cleanser, I bought it on a fluke along with the dr.jart cleanser solely because of the price. I was planning to use the dr. jart one as my daily cleanser and this as one to use on occasion when my skin is feeling congested but this has become my daily cleanser! It provides really gentle exfoliation without drying out my skin at all. It literally loosens up the dead skin cells on my face and when I rub my face with my hands they just flake off. I alternate it with the cerave hydrating cleanser in the evening, just to be on the safe side and make sure it really doesn�t dry out my skin/irritate my skin barrier from the daily use, but the way it�s transforming my complexion is blowing my mind.",best cleanser of all time on god,deep,brown,combination,black
P440501,Seaweed Night Cream,8017,Mario Badescu,7833,22,Skincare,Moisturizers,5,1,"Forget aloe, use this stuff on your sunburns. You�ll be glad you did.",THE BEST FOR SUNBURNS,medium,brown,combination,brown
P440494,Vitamin C Serum,8017,Mario Badescu,10060,45,Skincare,Treatments,5,1,"No matter what new skincare I try, I always come back to this. Like another reviewer said, I apply this at night and it does something crazy with my skin where my breakouts are drastically reduced and my skin is glowing & supple the next morning. It is not harsh at all, and 3 drops is enough to pat in. I can�t rave about this enough. I�ve only ever tried the Sephora collection vitamin C serum other than this and it hasn�t been as effective.",Stands the test of time,lightMedium,blue,oily,brown
P444969,"Mini Facial Spray with Aloe, Chamomile and Lavender",8017,Mario Badescu,11554,5,Skincare,Mini Size,5,1,This has been super refreshing and smells so good!,Rico!,lightMedium,brown,oily,brown
P440496,Buffering Lotion,8017,Mario Badescu,4679,19,Skincare,Cleansers,5,1,This really works in pimples under the skin. I put it on and breakout is minimized over night. Holy grail for me !,Love,fair,brown,dry,brown
P440491,Botanical Exfoliating Scrub,8017,Mario Badescu,6646,26,Skincare,Cleansers,5,1,"This is the product that changed my skin! I had big boils and rough hormonal acne and kept getting worse until I tried out this product! A lot of people say that scrubs for exfoliation isn�t always good for your face, BUT if you were struggling like I was, I think this is an excellent fast-acting short-term product. It smoothened out my skin and cleared out my acne quickly. Now I can use those liquid exfoliativa everyone is talking about",Great for my cystic acne,medium,brown,oily,brown
P440492,Buttermilk Moisturizer,8017,Mario Badescu,5546,18,Skincare,Moisturizers,5,1,"I�ve been on the hunt for a nighttime moisturizer that won�t break the bank (or break out my skin), and I�m pretty darn sure this is the one. I love it! It smells heavenly - very botanical and not like buttermilk at all. I apply it generously at night after washing and toning, and wake up with happy skin. No breakouts, no residue, and it doesn�t dry or absorb too quickly. Would definitely recommend!",Smells so good!,fair,blue,dry,blonde
P444615,Witch Hazel & Rosewater Toner,8017,Mario Badescu,12154,14,Skincare,Cleansers,5,1,"I�m on my 10th bottle! This smells great and cleans well! I use it every day ! Cleans up left over makeup, tones, gentle!",Love,light,brown,combination,blonde
P440499,Silver Powder,8017,Mario Badescu,6384,12,Skincare,Treatments,5,1,"I was super skeptical of this product because I�ve tried a lot of products in the past that claim to remove blackheads and offer no results, but this one seriously works. The first time I used it, it looked like my skin had cleared up overnight. I was so shocked! I use it once or twice a week depending on how my skin feels and it works amazingly.",Worth the hype!,light,blue,oily,brown
P455909,Facial Spray with Aloe Sage & Orange Blossom,8017,Mario Badescu,6786,7,Skincare,Moisturizers,5,1,This face spray was THE BEST EVER!!! I use it in the morning and at night and it moisturizes so nicely!! It smells like the most tropical of sprays and it is AMAZING.,A absolute MUST for your routine!!!!!,fair,hazel,dry,blonde
P440493,Oil Free Moisturizer Broad Spectrum SPF 30,8017,Mario Badescu,4935,28,Skincare,Moisturizers,4,1,This product works well for acne prone skin. I have normal to oily skin so this product leaves my face feeling and looking moisturized without look oily. If you have normal to dry skin this product isn�t for you.,LOVE IT!!,mediumTan,brown,normal,black
P440500,Super Collagen Mask,8017,Mario Badescu,9986,18,Skincare,Masks,4,1,"I�m honestly not too sure if the �collagen� is doing anything for my skin, but I do love the way my skin feels after using this face mask. It�s super smooth and my face feels really clear. The only annoying thing is rinsing it off my face. Water makes it slippery so it takes a while to come off completely, but it�s not such a huge deal.",Leaves my skin extra soft,medium,brown,combination,brown
P460756,Hyaluronic Dew Cream,8017,Mario Badescu,1647,26,Skincare,Moisturizers,5,1,"I aware by it! I use it every day, with a few sprays of of Mario Badescu Aloe Spray, and it gives me wonderful hydration, and a fabulous glow! I have been purchasing this since it first came out, and I will continue to re-purchase it.",Hyaluronic Dew Cream,light,brown,combination,auburn
P474964,"Facial Spray with Aloe Adaptogens, and Coconut Water",8017,Mario Badescu,3932,9,Skincare,Moisturizers,5,1,"10 stars for this spray if I could. From the first spray I loved it.  I have normal medium deep skin. I don�t need much to cleanse and moisturize. As matter of fact, my routine usually consists of makeup wipes with primer/moisturizer in them (yes there are some of us out here that do great with makeup wipes). I then spray one of the three MB facial sprays that I already loved and have used for years now it works as perfectly as a little moisturizer and primer for my makeup. If I go a little over board, my skin lets me know right away with a couple of small white heads.  I didn�t think it could get any better and have been pretty happy with my routine. But this spray took it to another level that I didn�t even know was possible. My skin lovessss it.  Not sure how to really explain it, my already normal plump skin looks even healthier and plumper in a good way.  I also use the hyaluronic dew drops right before the spray (received both as a gift with purchase btw) and it�s like a 1-2 punch.  Somehow it�s not overly moisturizing while being very effective in overall appearance and feel. I also use it as a setting spray after makeup because why not.  I would recommend any skin type to at least try this spray, even the oily girls cause it gives you that plump moisturized look without being a heavy added moisturizer (if that makes sense). Ok I�m done. Love Love Love",LOVE this facial spray!,deep,brown,combination,brown
